Jornada,Minuto,jugador,Tipo de Gol
28,35,"MORENO GODOY, NICOLAS",Normal
28,39,"PEREZ MARTIN, IGNACIO",Normal
28,51,"COLL AREVALO, JORDI",Normal
28,72,"PATRICIO GUAL, MARC",Normal
28,85,"COMPANY INGLA, JAUME",Normal
