Jornada,Minuto,jugador,Tipo de Gol
32,33,"AMAYA MALENO, FRANCISCO",Normal
32,63,"MORAGUES LLULL, TONI",Normal
32,72,"RODRIGUEZ MONGELOS, GAEL PAU",Normal
32,90,"ESCUERO PARDOS, MARTI",Normal
