Jornada,Minuto,jugador,Tipo de Gol
30,16,"MASCARÓ SERVERA, JUAN",Normal
30,17,"ASAMOAH ASANTEWAA, DENIS",Normal
30,39,"MONTES MORALES, ADRIAN",Normal
