Jornada,Minuto,jugador,Tipo de Gol
29,5,"EL ATTARINE BOUZID, MOHAMED",Normal
29,42,"DIMITROV, DIMITAR DIMITROV",Normal
29,45,"DIMITROV, DIMITAR DIMITROV",Normal
29,93,"IRUELA KLISHINA, DAVID",Normal
