Jornada,Minuto,jugador,Tipo de Gol
32,25,"VARGAS RODRIGUEZ, NICOLAS",Normal
32,41,"AVILÉS MAESTRE, JOEL",Normal
32,48,"DIALLO CONDE, ABDOURAHAMANE",Normal
32,71,"LAZARO TORRES, MARIO",Normal
