Jornada,Minuto,jugador,Tipo de Gol
30,6,"FRANCO SINGEORZAN, ALEX",Normal
30,12,"MORELL SACRISTÁN, CARLOS",Normal
30,33,"PASCUAL GORNES, ENRIC",Normal
30,74,"JUANEDA JUANEDA, JOSEP",Normal
30,81,"PONS MOLL, FRANCESC",Normal
