Jornada,Minuto,jugador,Tipo de Gol
30,18,"KRZYZYK SERRANO, PEDRO",Normal
30,40,"KRZYZYK SERRANO, PEDRO",Normal
30,48,"KRAUSSE, IGNACIO TOMAS",Normal
30,63,"SANCHO OLIVER, PEDRO",Penalti
30,76,"COMAS HUTTEN, PAU LLUIS",Penalti
