Jornada,Minuto,jugador,Tipo de Gol
34,3,"SANCHO OLIVER, PEDRO",Normal
34,19,"KRZYZYK SERRANO, PEDRO",Normal
34,23,"SANCHO OLIVER, PEDRO",Normal
34,26,"KRZYZYK SERRANO, PEDRO",Normal
34,27,"ABRAHAM BOLAÑOS, ISAAC",Normal
34,58,"SANCHO OLIVER, PEDRO",Normal
34,63,"HOMAR GARCIA, ROMAN",Normal
34,64,"GOMEZ BLANCA, AARON",Normal
