Jornada,Minuto,jugador,Tipo de Gol
26,31,"JIMENEZ PASTOR, IKER",Normal
26,55,"LUPIAÑEZ ALEMANY, TONI",Normal
26,62,"JIMENEZ PASTOR, IKER",Normal
26,66,"ALARCON CAVERO, JOEL",Normal
