Jornada,Minuto,jugador,Tipo de Gol
33,31,"ADROVER MELIS, FRANCESC",Normal
33,72,"ALARCON CAVERO, JOEL",Normal
33,90,"BADJINKA NDIAYE, BUBAKAR",Normal
