Jornada,Minuto,jugador,Tipo de Gol
26,26,"GOMEZ ACUÑA, RENSON ENRIQUE",Normal
26,30,"KRAUSSE, IGNACIO TOMAS",Penalti
26,52,"SANCHO OLIVER, PEDRO",Normal
26,54,"GAETE MARTINEZ, ISMAEL",Normal
