Jornada,Minuto,jugador,Tipo de Gol
30,6,"GOMILA BOSCH, LLUÍS",Normal
30,72,"FAMIGLIETTI MARQUEZ, LUCA",Normal
30,92,"FEBRER VILLALONGA, ALBERT",Normal
