Jornada,Minuto,jugador,Tipo de Gol
34,11,"LOUNADI MUNAR, SAMUEL",Penalti
34,45,"SEGUI ESTEBAN, IAN",Normal
34,86,"CASTAÑER PECELLIN, RAFAEL",Normal
34,90,"PARRA VIZUETE, DANIEL",Normal
