Jornada,Minuto,jugador,Tipo de Gol
26,4,"EXPOSITO BINNEWIES, ALEJANDRO",Normal
26,14,"MASCARO MARTINEZ, IKER",Normal
26,52,"GOMEZ SANTOS, JUAN",Normal
26,81,"CASAUS SANCHEZ, JOSE IGNACIO",Normal
