Jornada,Minuto,jugador,Tipo de Gol
34,38,"COMAS HUTTEN, PAU LLUIS",Normal
34,60,"RODRIGUEZ MONGELOS, GAEL PAU",Normal
34,68,"RODRIGUEZ MONGELOS, GAEL PAU",Normal
34,72,"RODRIGUEZ MONGELOS, GAEL PAU",Normal
34,88,"PANEQUE PÉREZ, JOEL",Normal
