Jornada,Minuto,jugador,Tipo de Gol
31,3,"VICH FORTEZA, LLUC",Normal
31,57,"COULIBALY COULIBALY, MADANE",Normal
31,71,"GONZALEZ OBRADOR, ENRIC",Normal
31,74,"MONTES MORALES, ADRIAN",Normal
31,85,"MENDOZA SOLER, MARIO",Penalti
31,90,"CACERES COMAS, SERGI",Normal
