Jornada,Minuto,jugador,Tipo de Gol
31,29,"FERNANDEZ CABRERA, DAVID",Normal
31,73,"COMAS HUTTEN, PAU LLUIS",Normal
31,75,"RODRIGUEZ MONGELOS, GAEL PAU",Normal
31,87,"TUR HORRACH, HUG",Normal
