Jornada,Minuto,jugador,Tipo de Gol
33,41,"MORELL SACRISTÁN, CARLOS",Normal
33,45,"NDIR GUEYE, MOUHAMADOUL LAMIN",Normal
33,49,"MASCARÓ SERVERA, JUAN",Normal
