Jornada,Minuto,jugador,Tipo de Gol
33,26,"CORDOBA TUR, MARC",Normal
33,40,"COMPANY INGLA, JAUME",Normal
33,47,"ESCANDELL RIBAS, JOAN",Normal
33,48,"COLL AREVALO, JORDI",Normal
33,69,"MARTIN MONSALVE, IAN",Normal
