Jornada,Minuto,jugador,Tipo de Gol
33,5,"RODRIGUEZ MONGELOS, GAEL PAU",Normal
33,13,"VIVARES ARANDA, YANNICK",Normal
33,35,"ELIAS ARANDIA, SAMUEL ABEL",Normal
33,39,"TORRALBA TANUGGI, LUIS",Normal
