Jornada,Minuto,jugador,Tipo de Gol
26,30,"RETTICH SOLER, JOSEP",Normal
26,43,"LLAMAS MARTINEZ, ERIC",Normal
26,49,"FERRER RIGO, SEBASTIÀ",Normal
