Jornada,Minuto,jugador,Tipo de Gol
26,34,"DIALLO CONDE, ABDOURAHAMANE",Normal
26,36,"MOLINA DONAIRE, DANIEL",Normal
26,50,"HORRACH LLABRES, GERARDO",Penalti
26,58,"PONS CARRERAS, ANGEL",Normal
26,66,"LAZARO TORRES, MARIO",Normal
26,79,"BAGUR MOYA, HUGO",Normal
26,83,"D'VAZ AFONSO, SPENCER GARCIA",Normal
26,89,"CORCINO MUÑOZ, ANDRES",Normal
