jornada,equipo_local,equipo_visitante,cod_acta,link_acta
14,"POBLENSE ""A""",UD MAHON,670632,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670632&cod_acta=670632
14,SP. ATº CIUTAT DE PALMA,"MALLORCA ""B""",670633,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670633&cod_acta=670633
14,"ANDRATX ""A""","SD LA SALLE ""A""",670634,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670634&cod_acta=670634
14,"MANACOR ""A""","PENYA ARRABAL ""A""",670635,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670635&cod_acta=670635
14,"U D IBIZA ""A""","FERRERIES ""A""",670636,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670636&cod_acta=670636
14,"PENYA CIUTADELLA ESPORTIVA ""A""","PENYA INDEPENDENT ""A""",670637,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670637&cod_acta=670637
14,"PLATGES DE CALVIA ""A""",PALMA F.C.,670638,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670638&cod_acta=670638
14,"CONSTANCIA ""A""","SAN FRANCISCO ""B""",670639,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670639&cod_acta=670639
14,"PLA DE NA TESA ""A""","SANTA CATALINA ATº ""A""",670640,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670640&cod_acta=670640
