jornada,equipo_local,equipo_visitante,cod_acta,link_acta
9,"PENYA ARRABAL ""A""","SD LA SALLE ""A""",670587,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670587&cod_acta=670587
9,"FERRERIES ""A""","MALLORCA ""B""",717919,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=717919&cod_acta=717919
9,"PENYA INDEPENDENT ""A""","POBLENSE ""A""",670589,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670589&cod_acta=670589
9,PALMA F.C.,SP. ATº CIUTAT DE PALMA,670590,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670590&cod_acta=670590
9,"SAN FRANCISCO ""B""","ANDRATX ""A""",670591,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670591&cod_acta=670591
9,"SANTA CATALINA ATº ""A""","MANACOR ""A""",670592,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670592&cod_acta=670592
9,"PLA DE NA TESA ""A""","U D IBIZA ""A""",670593,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670593&cod_acta=670593
9,"CONSTANCIA ""A""","PENYA CIUTADELLA ESPORTIVA ""A""",670594,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670594&cod_acta=670594
9,UD MAHON,"PLATGES DE CALVIA ""A""",670595,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670595&cod_acta=670595
