jornada,equipo_local,equipo_visitante,cod_acta,link_acta
29,UD MAHON,"MALLORCA ""B""",670767,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670767&cod_acta=670767
29,"SD LA SALLE ""A""","POBLENSE ""A""",670768,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670768&cod_acta=670768
29,"PENYA ARRABAL ""A""",SP. ATº CIUTAT DE PALMA,670769,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670769&cod_acta=670769
29,"FERRERIES ""A""","ANDRATX ""A""",670770,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670770&cod_acta=670770
29,"PENYA INDEPENDENT ""A""","MANACOR ""A""",670771,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670771&cod_acta=670771
29,PALMA F.C.,"U D IBIZA ""A""",670772,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670772&cod_acta=670772
29,"SAN FRANCISCO ""B""","PENYA CIUTADELLA ESPORTIVA ""A""",670773,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670773&cod_acta=670773
29,"SANTA CATALINA ATº ""A""","PLATGES DE CALVIA ""A""",670774,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670774&cod_acta=670774
29,"PLA DE NA TESA ""A""","CONSTANCIA ""A""",670775,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670775&cod_acta=670775
