jornada,equipo_local,equipo_visitante,cod_acta,link_acta
4,"PENYA INDEPENDENT ""A""",UD MAHON,670542,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670542&cod_acta=670542
4,"FERRERIES ""A""",PALMA F.C.,670543,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670543&cod_acta=670543
4,"PENYA ARRABAL ""A""","SAN FRANCISCO ""B""",670544,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670544&cod_acta=670544
4,"SD LA SALLE ""A""","SANTA CATALINA ATº ""A""",670545,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670545&cod_acta=670545
4,"MALLORCA ""B""","PLA DE NA TESA ""A""",670546,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670546&cod_acta=670546
4,"POBLENSE ""A""","CONSTANCIA ""A""",670547,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670547&cod_acta=670547
4,SP. ATº CIUTAT DE PALMA,"PLATGES DE CALVIA ""A""",670548,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670548&cod_acta=670548
4,"PENYA CIUTADELLA ESPORTIVA ""A""","ANDRATX ""A""",670702,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670702&cod_acta=670702
4,"MANACOR ""A""","U D IBIZA ""A""",670550,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670550&cod_acta=670550
