jornada,equipo_local,equipo_visitante,cod_acta,link_acta
1,"SAN FRANCISCO ""B""",PALMA F.C.,670515,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670515&cod_acta=670515
1,"SANTA CATALINA ATº ""A""","PENYA INDEPENDENT ""A""",670516,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670516&cod_acta=670516
1,"PLA DE NA TESA ""A""","FERRERIES ""A""",670517,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670517&cod_acta=670517
1,"CONSTANCIA ""A""","PENYA ARRABAL ""A""",670518,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670518&cod_acta=670518
1,"PLATGES DE CALVIA ""A""","SD LA SALLE ""A""",670519,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670519&cod_acta=670519
1,"PENYA CIUTADELLA ESPORTIVA ""A""","MALLORCA ""B""",670520,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670520&cod_acta=670520
1,"U D IBIZA ""A""","POBLENSE ""A""",670521,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670521&cod_acta=670521
1,"MANACOR ""A""",SP. ATº CIUTAT DE PALMA,670522,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670522&cod_acta=670522
1,UD MAHON,"ANDRATX ""A""",670523,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670523&cod_acta=670523
