jornada,equipo_local,equipo_visitante,cod_acta,link_acta
30,"POBLENSE ""A""","MALLORCA ""B""",670776,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670776&cod_acta=670776
30,SP. ATº CIUTAT DE PALMA,"SD LA SALLE ""A""",670777,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670777&cod_acta=670777
30,"ANDRATX ""A""","PENYA ARRABAL ""A""",670778,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670778&cod_acta=670778
30,"MANACOR ""A""","FERRERIES ""A""",670779,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670779&cod_acta=670779
30,"U D IBIZA ""A""","PENYA INDEPENDENT ""A""",670780,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670780&cod_acta=670780
30,"PENYA CIUTADELLA ESPORTIVA ""A""",PALMA F.C.,670781,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670781&cod_acta=670781
30,"PLATGES DE CALVIA ""A""","SAN FRANCISCO ""B""",670782,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670782&cod_acta=670782
30,"CONSTANCIA ""A""","SANTA CATALINA ATº ""A""",670783,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670783&cod_acta=670783
30,"PLA DE NA TESA ""A""",UD MAHON,670784,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670784&cod_acta=670784
