jornada,equipo_local,equipo_visitante,cod_acta,link_acta
25,UD MAHON,"PENYA ARRABAL ""A""",670731,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670731&cod_acta=670731
25,"FERRERIES ""A""","SD LA SALLE ""A""",670732,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670732&cod_acta=670732
25,"PENYA INDEPENDENT ""A""","MALLORCA ""B""",670733,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670733&cod_acta=670733
25,PALMA F.C.,"POBLENSE ""A""",670734,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670734&cod_acta=670734
25,"SAN FRANCISCO ""B""",SP. ATº CIUTAT DE PALMA,670735,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670735&cod_acta=670735
25,"SANTA CATALINA ATº ""A""","ANDRATX ""A""",,
25,"PLA DE NA TESA ""A""","MANACOR ""A""",670737,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670737&cod_acta=670737
25,"CONSTANCIA ""A""","U D IBIZA ""A""",670738,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670738&cod_acta=670738
25,"PLATGES DE CALVIA ""A""","PENYA CIUTADELLA ESPORTIVA ""A""",670739,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670739&cod_acta=670739
