jornada,equipo_local,equipo_visitante,cod_acta,link_acta
31,UD MAHON,"POBLENSE ""A""",670785,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670785&cod_acta=670785
31,"MALLORCA ""B""",SP. ATº CIUTAT DE PALMA,670786,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670786&cod_acta=670786
31,"SD LA SALLE ""A""","ANDRATX ""A""",670787,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670787&cod_acta=670787
31,"PENYA ARRABAL ""A""","MANACOR ""A""",670788,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670788&cod_acta=670788
31,"FERRERIES ""A""","U D IBIZA ""A""",670789,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670789&cod_acta=670789
31,"PENYA INDEPENDENT ""A""","PENYA CIUTADELLA ESPORTIVA ""A""",670790,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670790&cod_acta=670790
31,PALMA F.C.,"PLATGES DE CALVIA ""A""",670791,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670791&cod_acta=670791
31,"SAN FRANCISCO ""B""","CONSTANCIA ""A""",670792,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670792&cod_acta=670792
31,"SANTA CATALINA ATº ""A""","PLA DE NA TESA ""A""",670793,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670793&cod_acta=670793
