jornada,equipo_local,equipo_visitante,cod_acta,link_acta
3,PALMA F.C.,"PENYA INDEPENDENT ""A""",670533,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670533&cod_acta=670533
3,"SAN FRANCISCO ""B""","FERRERIES ""A""",670534,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670534&cod_acta=670534
3,"SANTA CATALINA ATº ""A""","PENYA ARRABAL ""A""",670535,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670535&cod_acta=670535
3,"PLA DE NA TESA ""A""","SD LA SALLE ""A""",670536,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670536&cod_acta=670536
3,"CONSTANCIA ""A""","MALLORCA ""B""",670537,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670537&cod_acta=670537
3,"PLATGES DE CALVIA ""A""","POBLENSE ""A""",670538,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670538&cod_acta=670538
3,"PENYA CIUTADELLA ESPORTIVA ""A""",SP. ATº CIUTAT DE PALMA,670539,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670539&cod_acta=670539
3,"U D IBIZA ""A""","ANDRATX ""A""",670540,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670540&cod_acta=670540
3,UD MAHON,"MANACOR ""A""",670541,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670541&cod_acta=670541
