jornada,equipo_local,equipo_visitante,cod_acta,link_acta
15,SP. ATº CIUTAT DE PALMA,"POBLENSE ""A""",670794,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670794&cod_acta=670794
15,"MALLORCA ""B""","ANDRATX ""A""",670642,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670642&cod_acta=670642
15,"SD LA SALLE ""A""","MANACOR ""A""",670643,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670643&cod_acta=670643
15,"PENYA ARRABAL ""A""","U D IBIZA ""A""",670644,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670644&cod_acta=670644
15,"FERRERIES ""A""","PENYA CIUTADELLA ESPORTIVA ""A""",670645,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670645&cod_acta=670645
15,"PENYA INDEPENDENT ""A""","PLATGES DE CALVIA ""A""",670646,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670646&cod_acta=670646
15,PALMA F.C.,"CONSTANCIA ""A""",670647,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670647&cod_acta=670647
15,"SAN FRANCISCO ""B""","PLA DE NA TESA ""A""",670648,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670648&cod_acta=670648
15,UD MAHON,"SANTA CATALINA ATº ""A""",670649,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670649&cod_acta=670649
