jornada,equipo_local,equipo_visitante,cod_acta,link_acta
5,"PENYA INDEPENDENT ""A""","FERRERIES ""A""",670551,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670551&cod_acta=670551
5,PALMA F.C.,"PENYA ARRABAL ""A""",670552,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670552&cod_acta=670552
5,"SAN FRANCISCO ""B""","SD LA SALLE ""A""",670553,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670553&cod_acta=670553
5,"SANTA CATALINA ATº ""A""","MALLORCA ""B""",670554,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670554&cod_acta=670554
5,"PLA DE NA TESA ""A""","POBLENSE ""A""",670555,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670555&cod_acta=670555
5,"CONSTANCIA ""A""",SP. ATº CIUTAT DE PALMA,670556,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670556&cod_acta=670556
5,"PLATGES DE CALVIA ""A""","ANDRATX ""A""",670557,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670557&cod_acta=670557
5,"PENYA CIUTADELLA ESPORTIVA ""A""","MANACOR ""A""",670558,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670558&cod_acta=670558
5,UD MAHON,"U D IBIZA ""A""",670559,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670559&cod_acta=670559
