jornada,equipo_local,equipo_visitante,cod_acta,link_acta
24,"PENYA ARRABAL ""A""","FERRERIES ""A""",670722,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670722&cod_acta=670722
24,"SD LA SALLE ""A""","PENYA INDEPENDENT ""A""",670723,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670723&cod_acta=670723
24,"MALLORCA ""B""",PALMA F.C.,670724,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670724&cod_acta=670724
24,"POBLENSE ""A""","SAN FRANCISCO ""B""",670725,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670725&cod_acta=670725
24,SP. ATº CIUTAT DE PALMA,"SANTA CATALINA ATº ""A""",670726,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670726&cod_acta=670726
24,"ANDRATX ""A""","PLA DE NA TESA ""A""",670727,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670727&cod_acta=670727
24,"MANACOR ""A""","CONSTANCIA ""A""",670728,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670728&cod_acta=670728
24,"U D IBIZA ""A""","PLATGES DE CALVIA ""A""",670729,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670729&cod_acta=670729
24,"PENYA CIUTADELLA ESPORTIVA ""A""",UD MAHON,670730,https://www.ffib.es/Fed/NPcd/NFG_CmpPartido?cod_primaria=1000110&CodActa=670730&cod_acta=670730
