jugador_entra,jugador_sale,Minuto,equipo
"NDIR GUEYE, MOUHAMADOUL LAMIN","JIMENEZ JARAMILLO, KARLO ANDREU",57,PALMA F.C.
"ALCALDE ORTEGA, JUAN JOSÉ","GIL GOMILA, XAYRON",68,PALMA F.C.
"PORCEL MARTINEZ, JORDI",JOAN,68,PALMA F.C.
"VICENS VIDAL, PAU","VILLALONGA GÓMEZ, IKER",80,PALMA F.C.
"ALLENDES SEPULVEDA, MARTIN ALONSO","CONDE, MAMADI",80,PALMA F.C.
"RUS FERNANDEZ, IGNASI","LOPEZ GONZALEZ, ALEJANDRO",62,PENYA CIUTADELLA ESPORTIVA A
"JUANEDA JUANEDA, JOSEP","PONS MOLL, FRANCESC",80,PENYA CIUTADELLA ESPORTIVA A
"PASCUAL GORNES, ENRIC","MOLL PONS, ROBERTO",80,PENYA CIUTADELLA ESPORTIVA A
"TALTAVULL VALVERDE, IAN","AGUILAR BOSCH, DAVID",84,PENYA CIUTADELLA ESPORTIVA A
