jugador_entra,jugador_sale,Minuto,equipo
"GAYUBAS GONZALEZ, LUIS MIGUEL","CARDONA MARTIN, MARCOS",52,PLATGES DE CALVIA A
"FUENTES RULLAN, PABLO","PEREZ SILVENTE, ALEJANDRO",65,PLATGES DE CALVIA A
"PUJOL ALOMAR, TELM","GARCIA MEDRANO, MARCOS",80,PLATGES DE CALVIA A
"ALONSO MUNICIO, PABLO","MONTALBAN ROMERO, MILO JERONIMO",73,PLA DE NA TESA A
"ASAMOAH ASANTEWAA, DENIS","MASCARÓ SERVERA, JUAN",85,PLA DE NA TESA A
"NAVARRO BEZARES, JAVIER","MORA GISPERT, HUGO",90,PLA DE NA TESA A
