jugador_entra,jugador_sale,Minuto,equipo
"JANER BOSCH, NOFRE","BOSCH VALDERRABANO, TONI",48,FERRERIES A
"DE LA PUERTA MARTORELL, JAUME","PULIDO COLL, IZAN",48,FERRERIES A
"FEBRER VILLALONGA, ALBERT","PONS CARRERAS, ANGEL",58,FERRERIES A
"SINTES PONS, PAU","TRIAY HIERRO, TEO",61,FERRERIES A
"GRUBAC, NOA","MASCARO MARTINEZ, IKER",61,UD MAHON
"ESPINOZA ARMIJOS, CARLOS ANDRES","ELHADJ ABDOULAYE, BALDE",61,UD MAHON
"TEJEDOR MORENO, ALEJANDRO","SINTES MELERO, ALVARO",75,UD MAHON
"AMELLER ENRICH, LLORENÇ","GOMEZ GORDILLO, RAUL",83,UD MAHON
"LOPEZ FERNANDEZ, MARC","DE OLIVEIRA MESSIAS, EMMANUEL",83,UD MAHON
