jugador_entra,jugador_sale,Minuto,equipo
"MORA GISPERT, HUGO","CACERES COMAS, SERGI",58,PLA DE NA TESA A
"ASAMOAH ASANTEWAA, DENIS","AIT SAID TAFZATI, NABIL",58,PLA DE NA TESA A
"NAVARRO BEZARES, JAVIER","COULIBALY COULIBALY, MADANE",66,PLA DE NA TESA A
"NAVIO TORRICO, ADRIAN","MASCARÓ SERVERA, JUAN",77,PLA DE NA TESA A
"MESA ZAFRA, CHRISTIAN","DRAGHI, MAXIMO",77,PLA DE NA TESA A
"SUÁREZ SERRA, ALEX","ALARCON CAVERO, JOEL",52,SAN FRANCISCO B
"VALENCIA HERNANDEZ, ANDRES","PADILLA BORRAS, PERE",52,SAN FRANCISCO B
"BADJINKA NDIAYE, BUBAKAR","SALAMANCA GALERA, AITOR",72,SAN FRANCISCO B
"HADJI, MONCEF TAYEB","LUNEGRO, BRUNO",91,SAN FRANCISCO B
