jugador_entra,jugador_sale,Minuto,equipo
"MONTALBAN ROMERO, MILO JERONIMO","FERNÁNDEZ RODRÍGUEZ, IKER",78,PLA DE NA TESA A
"MARTINEZ ESPINOSA, DENIS","CACERES COMAS, SERGI",78,PLA DE NA TESA A
"MESA ZAFRA, CHRISTIAN","MORA GISPERT, HUGO",84,PLA DE NA TESA A
"GONZÁLEZ ONETO, ASSIER","CAIMARI FIGUEROLA, JAUME",63,POBLENSE A
"AGUILERA PERELLO, ADRIÀ","FERRER RIGO, SEBASTIÀ",63,POBLENSE A
"JIMENA BELTRAN, CARLOS","GIBSON, JASPER",78,POBLENSE A
"TUR ESCALAS, TONI","RETTICH SOLER, JOSEP",78,POBLENSE A
"THIAM BORRAS, KARIM","MORAGUES MORAGUES, JOAN",86,POBLENSE A
