jugador_entra,jugador_sale,Minuto,equipo
"TORRES RIERA, LLUC","RODRIGUEZ ROIG, ARIAN",65,U D IBIZA A
"BELTRAN ALVAREZ, SERGIO","GARCIA ALBA, JAVIER",76,U D IBIZA A
"MBAYE RUIZ, MOUHAMAD YASIN","PULIDO COLL, IZAN",38,FERRERIES A
"BOSCH PULIDO, NIL","DE LA PUERTA MARTORELL, JAUME",46,FERRERIES A
"ROTGER LÓPEZ, LLUC","PONS CARRERAS, ANGEL",58,FERRERIES A
"CANTALAPIEDRA LOBATO, IKER","BAGUR MOYA, HUGO",58,FERRERIES A
