jugador_entra,jugador_sale,Minuto,equipo
"SANCHIS MARTINEZ, DAVID","MAGAN MITCHELL SMITH, MIGUEL",53,PLATGES DE CALVIA A
"VIOLA, RICCARDO","PUJOL ALOMAR, TELM",66,PLATGES DE CALVIA A
"GAYUBAS GONZALEZ, LUIS MIGUEL","GOST ORMAZABAL, HUGO",83,PLATGES DE CALVIA A
"SOLIVELLAS LLOMPART, JOAQUÍN","ALCOLEA ESCORCIA, CARLOS",83,PLATGES DE CALVIA A
"FLORIT TAJUELO, HECTOR","PULIDO COLL, IZAN",46,FERRERIES A
"ROTGER LÓPEZ, LLUC","PONS CARRERAS, ANGEL",53,FERRERIES A
"CAMPS CARETA, PERE","DE LA PUERTA MARTORELL, JAUME",68,FERRERIES A
"CANTALAPIEDRA LOBATO, IKER","BOSCH PULIDO, NIL",88,FERRERIES A
