jugador_entra,jugador_sale,Minuto,equipo
"DOMINICI ALMONTE, ANTHONY DE JESUS","CORCHADO JIMENEZ, ISAAC",56,MANACOR A
"LAKHAL ZEROUALE, SAAD","POSTIGO GARAT, RAUL",69,MANACOR A
"FUSTER GONZALEZ, SERGI","VIVES HIDALGO, IKER",69,MANACOR A
"LAMSIAH AJGHOUF, OSSAMA","RODRIGUEZ GALDON, DANIEL",80,MANACOR A
"MONTES CARDONA, CHRISTIAN","MARCOS MONGE, IKER",80,MANACOR A
"GOMEZ ACUÑA, RENSON ENRIQUE","ORTEGA CASTILLA, HUGO",46,PALMA F.C.
"PORCEL MARTINEZ, JORDI","ALCALDE ORTEGA, JUAN JOSÉ",46,PALMA F.C.
"ACUÑA LOPEZ, MARIO AGUSTIN","CONDE, MAMADI",68,PALMA F.C.
