jugador_entra,jugador_sale,Minuto,equipo
"VALLS ANIORTE, TARIKU","RODRIGUEZ ROIG, ARIAN",34,U D IBIZA A
"RODRIGUEZ MARTOS, AARON","MARTOS VERGARA, DANIEL",46,U D IBIZA A
"MARTINEZ BERNABEU, PEDRO","LOPEZ CAPACETE, KENAI",59,U D IBIZA A
"CUBERO GUASCH, JOAN","BERNASCONI, SANTINO",77,U D IBIZA A
"CHUKWUKERE PULLET, GREGORY IKECHUKWU","SABATER SANCHO, MARC",46,CONSTANCIA A
"PATRICIO GUAL, MARC","FONTCUBERTA GALINDO, GABRIEL",56,CONSTANCIA A
"KOUJILI EL TALHAOUI, MAROUAN","OLIVER GELABERT, PERE",56,CONSTANCIA A
"BLANCO WEBER, LUCA","MARTIN MONSALVE, IAN",56,CONSTANCIA A
"CABEZAS GALLARDO, MANUEL","RIBAS ROSALIA, XAVIER",72,CONSTANCIA A
