jugador_entra,jugador_sale,Minuto,equipo
"MENDOZA SOLER, MARIO","BARRIGA CATRINA, VICTOR",61,SANTA CATALINA ATº A
"MASCARELL LLABRES, MARC","DEYÀ BELTRÁN, SEBASTIÀ",80,SANTA CATALINA ATº A
"LOPEZ FUXA, AARON","MARTIN CABALLERO, ANGEL",80,SANTA CATALINA ATº A
"LOMAS SERVERA, PAU","FERNANDEZ REY, RAUL",94,SANTA CATALINA ATº A
"ESCUERO PARDOS, MARTI","GIL MASSANET, LLUIS",46,SD LA SALLE A
"RODRIGUEZ MONGELOS, GAEL PAU","FERNANDEZ CABRERA, DAVID",57,SD LA SALLE A
"SALMERON SEGURA, JONATHAN","TORRALBA TANUGGI, LUIS",72,SD LA SALLE A
"MOYA PEDREGOSA, ALEJANDRO","MARTI RODRIGUEZ, IVAN",79,SD LA SALLE A
"AMAYA MALENO, FRANCISCO","COMAS HUTTEN, PAU LLUIS",79,SD LA SALLE A
