jugador_entra,jugador_sale,Minuto,equipo
"JIMENEZ JARAMILLO, KARLO ANDREU","NDIR GUEYE, MOUHAMADOUL LAMIN",63,PALMA F.C.
"ORTEGA CASTILLA, HUGO","PELLEGRINO, NICOLA EMANUELE",69,PALMA F.C.
"PORCEL MARTINEZ, JORDI","MORELL SACRISTÁN, CARLOS",69,PALMA F.C.
"VICENS VIDAL, PAU","BADICU, GEORGE",69,PALMA F.C.
"BUENO BEDOLLA, BRIAN RYAN","FERRA OSPINA, CARLES JOAN",87,PALMA F.C.
"CORCINO MUÑOZ, ANDRES","LAZARO TORRES, MARIO",69,MALLORCA B
"TEJADA LLADONET, ORIOL","FRESNEDA HIDALGO, HUGO",69,MALLORCA B
"GARCIA LLOMPART, RAFEL","MOLINA DONAIRE, DANIEL",81,MALLORCA B
"D'VAZ AFONSO, SPENCER GARCIA","VAN DER MEER GARI, YANNICK",81,MALLORCA B
