jugador_entra,jugador_sale,Minuto,equipo
"ADROVER GARRIDO, GERARD","SOLER CALDENTEY, JOEL",54,MANACOR A
"LAKHAL ZEROUALE, SAAD","LAMSIAH AJGHOUF, OSSAMA",80,MANACOR A
"CORCHADO JIMENEZ, ISAAC","RODRIGUEZ GALDON, DANIEL",80,MANACOR A
"VIVES HIDALGO, IKER","ALEGRIA DA SILVA, JOAO MIGUEL",88,MANACOR A
"BOLIVAR PERAL, ROGER","DIALLO, FODE",61,UD MAHON
"NGONG NGO, FABRICE","IZAGUIRRE RODRIGUEZ, RICARDO ABRAHAM",67,UD MAHON
"GRUBAC, NOA","DE OLIVEIRA MESSIAS, EMMANUEL",67,UD MAHON
"LOPEZ FERNANDEZ, MARC","TEJEDOR MORENO, ALEJANDRO",74,UD MAHON
"ESPINOZA ARMIJOS, CARLOS ANDRES","SINTES MELERO, ALVARO",74,UD MAHON
