jugador_entra,jugador_sale,Minuto,equipo
"FERRER TORRES, PEDRO","CREUHERAS GARCIA, MATHEO",46,PENYA INDEPENDENT A
"BERNHARDT, JOEL PIOTR","LLAMAS MARTINEZ, ERIC",63,PENYA INDEPENDENT A
"EL HABBOULA EL KORTOBI, ABDELMOIZE","FERRER TORRES, PEDRO",77,PENYA INDEPENDENT A
"IRUELA KLISHINA, DAVID","PRATS RIPOLL, MIQUEL",89,PENYA INDEPENDENT A
"PUJOL FONT, JAUME","ABRAHAM BOLAÑOS, ISAAC",57,SP. ATº CIUTAT DE PALMA
"MUNAR LAZARO, DANIEL","ORDOÑEZ QUETGLAS, MARC",57,SP. ATº CIUTAT DE PALMA
"KEITA SIDIBE, MADY","BARRY DIALLO, MAMADOU ALIOU",80,SP. ATº CIUTAT DE PALMA
