jugador_entra,jugador_sale,Minuto,equipo
"GIL GOMILA, XAYRON","JIMENEZ JARAMILLO, KARLO ANDREU",46,PALMA F.C.
"ROMERO ALASSIA, LUCAS T","SAMPOL MARTINEZ, MARC",58,PALMA F.C.
"FRANCO SINGEORZAN, ALEX","ORTEGA CASTILLA, HUGO",58,PALMA F.C.
"PORCEL MARTINEZ, JORDI","VILLALONGA GÓMEZ, IKER",72,PALMA F.C.
"CONDE, MAMADI","NDIR GUEYE, MOUHAMADOUL LAMIN",90,PALMA F.C.
"PETRARCA, ELIA","ARBOS DENGRA, DIEGO",60,SD LA SALLE A
"ESCUERO PARDOS, MARTI","AMAYA MALENO, FRANCISCO",64,SD LA SALLE A
"GARCÍA GARCÍA, ÁLVARO","SANCHEZ LAFUENTE, ARITZ",64,SD LA SALLE A
"MOYA PEDREGOSA, ALEJANDRO","PANEQUE PÉREZ, JOEL",78,SD LA SALLE A
