jugador_entra,jugador_sale,Minuto,equipo
"GHARBI KHAMMAL EL BAKKALI, NASROLLAH","EL HABBOULA EL KORTOBI, ABDELMOIZE",28,PENYA INDEPENDENT A
"CORDOBA TUR, MARC","LLAMAS MARTINEZ, ERIC",52,PENYA INDEPENDENT A
"JUAN GUASCH, JORDI MIQUEL","ESCANDELL RIBAS, JOAN",67,PENYA INDEPENDENT A
"GRANDA VILLAVICENCIO, DAVID JOAN","CREUHERAS GARCIA, MATHEO",67,PENYA INDEPENDENT A
"IRUELA KLISHINA, DAVID","FAQUINETTI VERGILIO, SAMUEL",67,PENYA INDEPENDENT A
"GARCIA LLOMPART, RAFEL","DIALLO CONDE, ABDOURAHAMANE",61,MALLORCA B
"LAZARO TORRES, MARIO","SIDIROPOULOS, ANASTASIOS",61,MALLORCA B
"AVILÉS MAESTRE, JOEL","VERD ALONSO, ABEL",74,MALLORCA B
