jugador_entra,jugador_sale,Minuto,equipo
"MAGAN MITCHELL SMITH, MIGUEL","PUJOL ALOMAR, TELM",55,PLATGES DE CALVIA A
"GARCÍA RODRÍGUEZ, UNAI","CARDONA MARTIN, MARCOS",63,PLATGES DE CALVIA A
"GAYUBAS GONZALEZ, LUIS MIGUEL","CASAUS SANCHEZ, JOSE IGNACIO",75,PLATGES DE CALVIA A
"FONTCUBERTA GALINDO, GABRIEL","MAIRATA NOGUERA, ADRIA",45,CONSTANCIA A
"BLANCO WEBER, LUCA","CABEZAS GALLARDO, MANUEL",45,CONSTANCIA A
"BOTELLO CARMONA, PAU","CRESPI LUCENA, JUAN MIQUEL",45,CONSTANCIA A
"COLL AREVALO, JORDI","BALLE BRUNET, JOAN",63,CONSTANCIA A
"GALVEZ ESPINOZA, BRAD ANTONY","ROMAN DE REMENTERIA, ASIER",74,CONSTANCIA A
