jugador_entra,jugador_sale,Minuto,equipo
"TORRES RIERA, LLUC","BERNASCONI, SANTINO",32,U D IBIZA A
"MEDINA ARANDA, SERGIO","MARTOS VERGARA, DANIEL",53,U D IBIZA A
"TORRES RAMON, DIDAC","GONZALEZ CASURIAGA, THIAGO",64,U D IBIZA A
"GARCIA ALBA, JAVIER","BELTRAN ALVAREZ, SERGIO",64,U D IBIZA A
"GARCIA LLOMPART, RAFEL","AVILÉS MAESTRE, JOEL",32,MALLORCA B
"FRESNEDA HIDALGO, HUGO","VERD ALONSO, ABEL",72,MALLORCA B
"MARTINEZ BELA, JAVIER","HORRACH LLABRES, GERARDO",72,MALLORCA B
"ALEMANY TOUS, MARC","VAN DER MEER GARI, YANNICK",78,MALLORCA B
"D'VAZ AFONSO, SPENCER GARCIA","DIALLO CONDE, ABDOURAHAMANE",78,MALLORCA B
