jugador_entra,jugador_sale,Minuto,equipo
"EZ ZARY SAIDI, ISMAEL","DEYÀ BELTRÁN, SEBASTIÀ",53,SANTA CATALINA ATº A
"MASCARELL LLABRES, MARC","FERNANDEZ REY, RAUL",73,SANTA CATALINA ATº A
"GARCIA BISQUERRA, JAVIER","MARTIN CABALLERO, ANGEL",73,SANTA CATALINA ATº A
"ENTRENA CALDENTEY, MANUEL","ADROVER MELIS, FRANCESC",73,SANTA CATALINA ATº A
"LOMAS SERVERA, PAU","MENDOZA SOLER, MARIO",85,SANTA CATALINA ATº A
"NGONG NGO, FABRICE","MASCARO MARTINEZ, IKER",57,UD MAHON
"FERNANDEZ ALONSO, ASIER","IZAGUIRRE RODRIGUEZ, RICARDO ABRAHAM",57,UD MAHON
"ORFILA PONCE, JULEN","TEJEDOR MORENO, ALEJANDRO",57,UD MAHON
