jugador_entra,jugador_sale,Minuto,equipo
"TEJADA RODRIGUEZ, JOAN","LLEDO SAMPOL, ADRIA",59,SAN FRANCISCO B
"LUNEGRO, BRUNO","ALARCON CAVERO, JOEL",72,SAN FRANCISCO B
"RIBAS MUÑOZ, SERGI","ANDEBUELA BARRIOS, PABLO",72,SAN FRANCISCO B
"GIRALDE BAUZA, JAVIER","LLADÓ SASTRE, PAU",84,SAN FRANCISCO B
"JIMENEZ PASTOR, IKER","SINTES DIAZ, JOAN",38,ANDRATX A
"LUPIAÑEZ ALEMANY, TONI","SANCHEZ JIMENEZ, FERNANDO",61,ANDRATX A
"OPREA, ALESSIO MIHAI","CASTELLO FERRA, JOAN",61,ANDRATX A
"DOBLAS TORRES, MIGUEL","ALMERING, BEPPE",67,ANDRATX A
"ALARCON FERRER, ADRIAN","VARGAS RODRIGUEZ, NICOLAS",67,ANDRATX A
