jugador_entra,jugador_sale,Minuto,equipo
"TRIAY PETHERAM, TOMAS ISMAEL","ORTIZ CARROZA, ABRAHAM",63,MANACOR A
"ADROVER GARRIDO, ALBERT","MESTRE RIBOT, PAU",63,MANACOR A
"SOLER CALDENTEY, JOEL","POSTIGO GARAT, RAUL",73,MANACOR A
"BERNHARDT, JOEL PIOTR","GHARBI KHAMMAL EL BAKKALI, NASROLLAH",65,PENYA INDEPENDENT A
"LLAMAS MARTINEZ, ERIC","CREUHERAS GARCIA, MATHEO",67,PENYA INDEPENDENT A
"FERRER TORRES, PEDRO","FERRER ROIG, JAUME",89,PENYA INDEPENDENT A
