jugador_entra,jugador_sale,Minuto,equipo
"MENDOZA SOLER, MARIO","LOMAS SERVERA, PAU",50,SANTA CATALINA ATº A
"NAVARRO BEZARES, JAVIER","EZ ZARY SAIDI, ISMAEL",57,SANTA CATALINA ATº A
"KOPACH, DANIIL","SASTRE BOTA, JAUME",57,SANTA CATALINA ATº A
"BARRIGA CATRINA, VICTOR","MARTIN CABALLERO, ANGEL",77,SANTA CATALINA ATº A
"MASCARELL LLABRES, MARC","VICH FORTEZA, LLUC",77,SANTA CATALINA ATº A
"AMASKOUT MANGAS, IMAD","LLAMAS MARTINEZ, ERIC",56,PENYA INDEPENDENT A
"FERRER ROIG, JAUME","EL HABBOULA EL KORTOBI, ABDELMOIZE",56,PENYA INDEPENDENT A
"BERNHARDT, JOEL PIOTR","LOPEZ MARI, PABLO",66,PENYA INDEPENDENT A
"CREUHERAS GARCIA, MATHEO","ODERA PACILIO, SANTIAGO",72,PENYA INDEPENDENT A
