jugador_entra,jugador_sale,Minuto,equipo
"SINTES DIAZ, JOAN","ROGEL ARRIAGA, BRYAN STALIN",46,ANDRATX A
"JIMENEZ PASTOR, IKER","HOMAR GARCIA, ROMAN",60,ANDRATX A
"LUPIAÑEZ ALEMANY, TONI","VARGAS RODRIGUEZ, NICOLAS",68,ANDRATX A
"ALARCON FERRER, ADRIAN","PATRICIO TORRRENS, JUAN",84,ANDRATX A
"PUJOL ALOMAR, TELM","MAGAN MITCHELL SMITH, MIGUEL",60,PLATGES DE CALVIA A
"BORREGO, GIOVANNI RAIDEL","CASAUS SANCHEZ, JOSE IGNACIO",72,PLATGES DE CALVIA A
