jugador_entra,jugador_sale,Minuto,equipo
"CANTALAPIEDRA LOBATO, IKER","DE HARO OLIVES, FRANCESC",45,FERRERIES A
"ROTGER LÓPEZ, LLUC","JANER BOSCH, NOFRE",78,FERRERIES A
"BOSCH VALDERRABANO, TONI","GOMILA BOSCH, LLUÍS",85,FERRERIES A
"EZ ZARY SAIDI, ISMAEL","SASTRE BOTA, JAUME",45,SANTA CATALINA ATº A
"NAVARRO BEZARES, JAVIER","DEYÀ BELTRÁN, SEBASTIÀ",56,SANTA CATALINA ATº A
"MASCARELL LLABRES, MARC","VICH FORTEZA, LLUC",73,SANTA CATALINA ATº A
"KOPACH, DANIIL","MENDOZA SOLER, MARIO",81,SANTA CATALINA ATº A
