jugador_entra,jugador_sale,Minuto,equipo
"LOPEZ FERNANDEZ, MARC","TEJEDOR MORENO, ALEJANDRO",54,UD MAHON
"DOS SANTOS SILVA, ALEXANDRE GUALBERTO","SINTES MELERO, ALVARO",73,UD MAHON
"FERNANDEZ ALONSO, ASIER","NGONG NGO, FABRICE",78,UD MAHON
"GOMEZ GORDILLO, RAUL","AMELLER ENRICH, LLORENÇ",78,UD MAHON
"JIMENEZ PASTOR, IKER","SANCHEZ JIMENEZ, FERNANDO",46,ANDRATX A
"ROGEL ARRIAGA, BRYAN STALIN","DOBLAS TORRES, MIGUEL",46,ANDRATX A
"AMER CASTILLO, MIGUEL","RIBOT FUSTER, MARIO",46,ANDRATX A
"CASTELLO FERRA, JOAN","VARGAS RODRIGUEZ, NICOLAS",46,ANDRATX A
"ALARCON FERRER, ADRIAN","PATRICIO TORRRENS, JUAN",68,ANDRATX A
