jugador_entra,jugador_sale,Minuto,equipo
"JIMENEZ PASTOR, IKER","CASTELLO FERRA, JOAN",58,ANDRATX A
"MORENO PIÑERO, IKER","DOBLAS TORRES, MIGUEL",74,ANDRATX A
"ALARCON FERRER, ADRIAN","OPREA, ALESSIO MIHAI",74,ANDRATX A
"BRIOSO SERRANO, EMILIO JOSÉ","LUPIAÑEZ ALEMANY, TONI",89,ANDRATX A
"TRIAY PETHERAM, TOMAS ISMAEL","ADROVER GARRIDO, GERARD",63,MANACOR A
"POSTIGO GARAT, RAUL","VIVES HIDALGO, IKER",63,MANACOR A
"MARTINEZ ABELLAN, IKER","LAKHAL ZEROUALE, SAAD",63,MANACOR A
"PROHENS FERNANDEZ, XAVIER","MONTES CARDONA, CHRISTIAN",79,MANACOR A
"MIRALLES FEBRER, BARTOMEU","RODRIGUEZ GALDON, DANIEL",87,MANACOR A
