jugador_entra,jugador_sale,Minuto,equipo
"MESQUIDA URIBE, XAVIER","LEBRERO BENITEZ, HUGO",67,PENYA ARRABAL A
"SEGUI ESTEBAN, IAN","CRESPI BARRERA, LEONARDO",67,PENYA ARRABAL A
"ARIAS BESTARD, ENZO","HERRERA IGLESIAS, ADRIAN",71,PENYA ARRABAL A
"MUÑOZ BAIXAULI, JUAN","MORENO PUJOL, JAVIER",71,PENYA ARRABAL A
"MARTORELL MUDOY, JOAN","MAS MAIMO, JOSEP",81,PENYA ARRABAL A
"CANTALAPIEDRA LOBATO, IKER","BOSCH PULIDO, NIL",46,FERRERIES A
"ROTGER LÓPEZ, LLUC","PONS CARRERAS, ANGEL",60,FERRERIES A
"CAMPS CARETA, PERE","JANER BOSCH, NOFRE",71,FERRERIES A
"MBAYE RUIZ, MOUHAMAD YASIN","BOSCH VALDERRABANO, TONI",71,FERRERIES A
