jugador_entra,jugador_sale,Minuto,equipo
"RODRIGUEZ LOPEZ, RAUL","MORENO CALDENTEY, JAIME I",27,MANACOR A
"TRIAY PETHERAM, TOMAS ISMAEL","LAMSIAH AJGHOUF, OSSAMA",45,MANACOR A
"CORCHADO JIMENEZ, ISAAC","ADROVER GARRIDO, GERARD",70,MANACOR A
"GRAHAM, NATHAN STUART","ORTIZ CARROZA, ABRAHAM",70,MANACOR A
"LAKHAL ZEROUALE, SAAD","MESTRE RIBOT, PAU",89,MANACOR A
"RODRIGUEZ ROIG, ARIAN","TORRES RIERA, LLUC",45,U D IBIZA A
"MARTOS VERGARA, DANIEL","AGUILAR COSTA, MARTÍ",66,U D IBIZA A
"GARCIA ALBA, JAVIER","VALLS ANIORTE, TARIKU",66,U D IBIZA A
"CUBERO GUASCH, JOAN","RODRIGUEZ MARTOS, AARON",84,U D IBIZA A
