jugador_entra,jugador_sale,Minuto,equipo
"FRESNEDA HIDALGO, HUGO","TEJADA LLADONET, ORIOL",45,MALLORCA B
"SIDIROPOULOS, ANASTASIOS","DIALLO CONDE, ABDOURAHAMANE",59,MALLORCA B
"BURGAYA GENOVART, FERRAN","HORRACH LLABRES, GERARDO",75,MALLORCA B
"CORCINO MUÑOZ, ANDRES","MOLINA DONAIRE, DANIEL",75,MALLORCA B
"GARCIA LLOMPART, RAFEL","COCA ANTELO, ANDREW",90,MALLORCA B
"MASCARELL LLABRES, MARC","DEYÀ BELTRÁN, SEBASTIÀ",64,SANTA CATALINA ATº A
"MENDOZA SOLER, MARIO","ADROVER MELIS, FRANCESC",64,SANTA CATALINA ATº A
"ALARCON RAGO, THIAGO","LOPEZ FUXA, AARON",75,SANTA CATALINA ATº A
"EZ ZARY SAIDI, ISMAEL","GARCIAS LLABRES, MIQUEL",75,SANTA CATALINA ATº A
