jugador_entra,jugador_sale,Minuto,equipo
"RODRIGUEZ ROIG, ARIAN","GARCIA ALBA, JAVIER",54,U D IBIZA A
"MARTOS VERGARA, DANIEL","AGUILAR COSTA, MARTÍ",66,U D IBIZA A
"VALLS ANIORTE, TARIKU","BALBURE CARDONA, ALEX",79,U D IBIZA A
"OKROGLIC SOMOZA, LUKA","ELIAS ARANDIA, SAMUEL ABEL",79,U D IBIZA A
"MARCOS MONGE, IKER","VIVES HIDALGO, IKER",46,MANACOR A
"SOLER CALDENTEY, JOEL","POSTIGO GARAT, RAUL",75,MANACOR A
"ORTIZ CARROZA, ABRAHAM","ALEGRIA DA SILVA, JOAO MIGUEL",75,MANACOR A
"MORALES RODRIGUEZ, MIGUEL ANGEL","ADROVER GARRIDO, GERARD",87,MANACOR A
"DIAGNE SARR, MAMADOU LAMINE","LAKHAL ZEROUALE, SAAD",90,MANACOR A
