jugador_entra,jugador_sale,Minuto,equipo
"ALEGRIA DA SILVA, JOAO MIGUEL","ADROVER GARRIDO, GERARD",61,MANACOR A
"MESTRE RIBOT, PAU","LAKHAL ZEROUALE, SAAD",61,MANACOR A
"GARAU NICOLAU, MARC","ADROVER GARRIDO, ALBERT",71,MANACOR A
"VIVES HIDALGO, IKER","MARCOS MONGE, IKER",71,MANACOR A
"GRAHAM, NATHAN STUART","TRIAY PETHERAM, TOMAS ISMAEL",85,MANACOR A
"ALARCON CAVERO, JOEL","CONDE PEREIRA, ALEJANDRO MANUEL",45,SAN FRANCISCO B
"TEJADA RODRIGUEZ, JOAN","LUNEGRO, BRUNO",77,SAN FRANCISCO B
"ANDEBUELA BARRIOS, PABLO","SUÁREZ SERRA, ALEX",77,SAN FRANCISCO B
